timestamp_utc,instrument_symbol,open_price,high_price,low_price,close_price,interval_traded_volume,bid_volume_level_1,ask_volume_level_1,bid_distance_level_1,ask_distance_level_1,bid_volume_level_2,ask_volume_level_2,bid_distance_level_2,ask_distance_level_2,bid_volume_level_3,ask_volume_level_3,bid_distance_level_3,ask_distance_level_3,bid_volume_level_4,ask_volume_level_4,bid_distance_level_4,ask_distance_level_4,bid_volume_level_5,ask_volume_level_5,bid_distance_level_5,ask_distance_level_5,bid_volume_level_6,ask_volume_level_6,bid_distance_level_6,ask_distance_level_6,bid_volume_level_7,ask_volume_level_7,bid_distance_level_7,ask_distance_level_7,bid_volume_level_8,ask_volume_level_8,bid_distance_level_8,ask_distance_level_8,bid_volume_level_9,ask_volume_level_9,bid_distance_level_9,ask_distance_level_9,bid_volume_level_10,ask_volume_level_10,bid_distance_level_10,ask_distance_level_10
2026-02-16T01:10:00Z,SOL-USDT,86.2175,86.2175,86.2175,86.2175,1995.275,1.17,3989.38,0.058,0.058,1.35,4461.18,0.5219,0.174,12.94,4519.2,0.8699,0.29,13.12,4796.43,1.1019,0.5219,13.95,4855.99,1.4498,0.8699,60.83,5457.28,1.5658,0.9859,61.01,6154.03,1.6818,1.1019,61.93,6667.38,1.7978,1.2179,88.61,6704.12,2.0298,1.4498,153.68,6923.15,2.1457,1.5658
2026-02-16T01:15:00Z,SOL-USDT,86.2005,86.2005,86.2005,86.2005,58.145,0.29,116.0,0.058,0.058,0.47,232.0,0.174,0.174,0.65,348.0,0.7541,0.29,47.53,481.65,1.1021,0.406,48.69,615.3,1.2181,0.522,48.87,748.95,1.3341,0.638,132.59,882.59,1.5661,0.7541,172.42,1115.14,1.6821,0.8701,173.43,6333.42,1.7981,0.9861,269.59,8674.02,1.9141,1.1021
2026-02-16T01:20:00Z,SOL-USDT,85.8825,85.8825,85.8825,85.8825,584.27,1135.9,32.64,0.0582,0.0582,1224.15,33.19,0.1747,0.6404,1236.09,33.37,0.2911,0.9897,1282.97,156.26,0.4075,1.1062,1316.12,195.15,0.524,1.4555,1331.59,195.33,0.7568,1.5719,1477.74,220.83,0.8733,1.6884,1477.92,923.7,1.1062,1.8048,1491.06,997.49,1.339,1.9212,1686.47,1293.78,1.4555,2.0377
2026-02-16T01:25:00Z,SOL-USDT,85.907,85.907,85.907,85.907,369.74,739.3,0.18,0.3492,0.3492,1321.05,10.48,0.9312,0.8148,2299.56,10.66,1.0476,1.3969,2347.48,10.84,1.2805,1.8625,2797.3,21.5,1.3969,1.9789,2809.98,78.44,1.5133,2.2117,2822.66,78.62,1.6297,2.3281,3010.07,78.8,1.7461,3.0265,3488.45,102.79,1.8625,3.1429,3501.13,862.32,1.9789,3.3757
2026-02-16T01:30:00Z,SOL-USDT,85.8335,85.8335,85.8335,85.8335,1229.53,0.24,2458.82,0.0583,0.0583,3.1,2898.89,0.1748,0.1748,26.94,2899.72,0.4078,0.4078,66.27,2958.0,0.5243,0.5243,91.09,3004.96,0.7573,0.7573,130.42,3383.74,0.8738,0.9903,154.72,3402.65,0.9903,1.1068,154.9,3958.41,1.1068,1.2233,213.19,4008.83,1.2233,1.3398,226.06,4093.49,1.3398,1.4563
2026-02-16T01:35:00Z,SOL-USDT,85.3975,85.3975,85.3975,85.3975,2339.43,0.18,4678.68,0.0585,0.0585,0.36,5117.79,0.5269,0.1756,12.32,5176.36,0.8782,0.4098,13.05,5414.12,0.9953,0.5269,13.53,6662.88,1.3466,0.644,13.71,6669.93,1.6979,0.7611,123.77,6715.26,1.815,0.9953,123.95,7355.42,2.1663,1.4637,242.22,7396.29,2.2834,1.5808,242.4,9625.56,2.4005,1.6979
2026-02-16T01:40:00Z,SOL-USDT,85.4635,85.4635,85.4635,85.4635,405.785,0.63,810.94,0.0585,0.0585,54.3,936.76,0.4095,0.6435,112.83,936.94,0.5265,0.7606,113.01,976.46,0.7606,0.8776,124.72,1081.19,0.8776,0.9946,162.7,1239.02,0.9946,1.1116,1048.68,1820.79,1.1116,1.3456,1076.0,2110.85,1.2286,1.4626,1134.54,2168.7,1.4626,1.6966,1151.78,2871.17,1.5796,1.8136
2026-02-16T01:45:00Z,SOL-USDT,85.647,85.647,85.647,85.647,428.575,124.66,732.49,0.1168,0.1168,2066.37,871.3,0.2335,0.467,2418.36,875.61,0.3503,0.5838,2465.24,1255.39,0.8173,0.9341,2511.34,1302.27,0.9341,1.1676,2557.44,1983.62,1.0508,1.4011,2575.64,2654.07,1.1676,1.5179,2666.05,2689.54,1.2843,1.6346,2967.49,2689.72,1.4011,1.9849,2967.67,3397.9,1.6346,2.1016
2026-02-16T01:50:00Z,SOL-USDT,85.6105,85.6105,85.6105,85.6105,389.995,192.27,587.72,0.0584,0.0584,230.14,693.69,0.1752,0.1752,244.51,693.87,0.4088,0.292,282.38,697.06,0.5256,0.6424,308.33,791.11,0.6424,0.8761,366.77,1197.25,0.7593,0.9929,404.64,1272.8,0.8761,1.1097,424.59,1272.98,1.1097,1.3433,532.58,1294.97,1.2265,1.4601,570.45,1311.33,1.3433,1.5769
2026-02-16T01:55:00Z,SOL-USDT,85.6905,85.6905,85.6905,85.6905,653.45,70.0,1236.9,0.0583,0.0583,163.53,1283.59,0.2917,0.2917,212.02,1420.66,0.5251,0.4084,224.25,1420.84,0.7585,0.6418,282.19,1437.59,0.8752,0.7585,366.7,1489.61,0.9919,0.8752,443.13,1547.98,1.2253,0.9919,443.31,2309.36,1.342,1.2253,542.91,2487.75,1.4587,1.342,693.55,2542.66,1.5754,1.4587
2026-02-16T02:00:00Z,SOL-USDT,85.9895,85.9895,85.9895,85.9895,1838.07,0.18,3675.96,0.0581,0.0581,47.06,5027.86,0.407,0.1744,58.87,5086.03,1.1048,0.2907,93.57,5088.9,1.4537,0.7559,93.75,5093.54,1.57,0.9885,152.36,5110.08,1.6863,1.2211,278.38,5168.43,2.0351,1.4537,278.56,5936.65,2.1514,1.57,328.27,6376.93,2.2677,1.8025,387.75,7064.65,2.384,1.9188
2026-02-16T02:05:00Z,SOL-USDT,85.8185,85.8185,85.8185,85.8185,1041.47,152.26,1930.68,0.0583,0.0583,161.2,2045.24,0.1748,0.1748,162.03,2173.9,0.2913,0.4078,208.91,2755.67,0.7574,0.8739,211.71,3746.33,0.8739,0.9905,211.89,4252.69,1.107,1.107,218.16,4286.53,1.34,1.2235,338.03,5058.35,1.4566,1.34,338.21,5058.53,1.6896,1.4566,530.05,5171.03,1.8061,1.5731
2026-02-16T02:10:00Z,SOL-USDT,86.0395,86.0395,86.0395,86.0395,393.66,787.14,0.18,0.0581,0.0581,1574.28,0.36,0.1743,0.523,2460.67,0.54,0.2906,1.1041,3409.61,58.67,0.4068,1.2204,4358.56,105.55,0.523,1.3366,7115.88,105.73,0.6392,1.569,7261.18,105.91,0.8717,2.1502,7387.75,126.53,0.9879,2.4989,7820.94,126.75,1.6853,2.6151,7932.97,126.93,1.9177,2.7313
2026-02-16T02:15:00Z,SOL-USDT,85.9425,85.9425,85.9425,85.9425,536.1,0.83,1071.37,0.0582,0.0582,12.46,1682.76,0.2909,0.1745,28.29,1692.24,0.5236,0.2909,106.16,1717.56,0.64,0.4072,138.39,2259.86,0.7563,0.5236,170.5,2287.76,0.8727,0.7563,238.91,2318.68,0.989,0.989,285.36,3102.14,1.1054,1.1054,331.81,3206.17,1.2217,1.2217,466.5,3584.45,1.3381,1.5708
2026-02-16T02:20:00Z,SOL-USDT,85.8505,85.8505,85.8505,85.8505,584.87,1003.06,166.68,0.0582,0.0582,1381.81,166.86,0.4077,1.456,1438.75,210.88,0.5242,1.689,1456.18,239.83,0.7571,1.9219,1522.22,384.72,0.8736,2.0384,2227.65,428.58,0.9901,2.1549,2369.89,456.67,1.1066,2.2714,2390.89,503.73,1.2231,2.5044,2422.08,553.59,1.689,2.6208,2479.02,601.83,1.8055,2.7373
2026-02-16T02:25:00Z,SOL-USDT,85.6475,85.6475,85.6475,85.6475,45.485,90.76,0.21,0.0584,0.0584,154.41,158.06,0.7589,0.1751,166.08,198.65,0.8757,0.2919,224.49,243.4,0.9924,0.5254,224.67,306.26,1.226,0.6422,255.74,843.57,1.3427,0.8757,353.77,963.54,1.4595,0.9924,373.44,1021.94,1.693,1.1092,399.02,1669.53,1.9265,1.226,519.16,1712.63,2.0433,1.3427
2026-02-16T02:30:00Z,SOL-USDT,85.7465,85.7465,85.7465,85.7465,211.475,97.89,325.06,0.0583,0.0583,120.56,439.37,0.2916,0.2916,160.01,548.83,0.6414,0.5248,219.73,604.98,0.758,0.6414,276.28,660.95,0.8747,1.1079,293.95,661.13,1.2245,1.2245,364.01,719.46,1.3412,1.3412,414.26,1822.01,1.4578,1.4578,1173.44,1935.5,1.8077,1.5744,1293.19,1977.18,1.9243,1.691
2026-02-16T02:35:00Z,SOL-USDT,85.7435,85.7435,85.7435,85.7435,510.815,409.06,612.57,0.0583,0.0583,415.18,764.36,0.6414,0.2916,476.23,822.7,0.7581,0.4082,511.32,860.52,0.9913,0.5248,511.5,860.98,1.108,0.6414,569.85,887.72,1.2246,0.7581,624.07,983.88,1.3412,0.8747,658.25,1066.85,1.4578,0.9913,826.42,1829.64,1.5745,1.108,935.36,1940.3,1.6911,1.2246
2026-02-16T02:40:00Z,SOL-USDT,85.7115,85.7115,85.7115,85.7115,1188.88,0.18,2377.58,0.0583,0.0583,0.36,2807.86,0.525,0.2917,0.54,3007.81,1.1084,0.4083,12.2,3410.96,1.3417,0.525,12.38,4462.77,1.6917,0.6417,12.56,4987.17,2.1584,0.7584,49.35,5730.22,2.2751,0.875,55.35,6433.38,2.3917,0.9917,114.1,7445.12,2.5084,1.1084,178.62,9314.53,2.6251,1.225
2026-02-16T02:45:00Z,SOL-USDT,85.512,85.512,85.512,85.512,368.37,35.23,701.51,0.1169,0.1169,46.92,1169.28,0.2339,0.2339,90.07,1638.5,0.5847,0.3508,211.27,2106.25,1.0525,0.4678,265.49,2154.25,1.2864,0.5847,310.7,2581.01,1.4033,0.7017,369.39,2666.52,1.5203,0.8186,388.41,2777.04,1.6372,0.9355,394.78,2887.56,1.8711,1.0525,487.76,3494.2,2.105,1.1694
2026-02-16T02:50:00Z,SOL-USDT,85.3505,85.3505,85.3505,85.3505,739.24,1475.61,2.87,0.0586,0.0586,1729.53,3.05,0.1757,0.5272,1779.58,3.23,0.6444,0.9959,1893.33,50.11,0.8787,1.1131,1970.39,56.11,0.9959,1.2302,1976.55,56.94,1.1131,1.3474,1988.26,57.12,1.2302,1.5817,2410.97,115.72,1.3474,1.6989,2515.34,172.66,1.4645,1.816,2515.52,876.0,1.5817,2.0504
2026-02-16T02:55:00Z,SOL-USDT,85.3015,85.3015,85.3015,85.3015,1018.805,11.44,2026.17,0.0586,0.0586,23.16,2488.88,0.1758,0.1758,30.06,3573.76,0.762,0.4103,58.35,3673.83,0.8792,0.5275,117.0,3728.52,0.9965,0.6448,192.17,3941.89,1.1137,0.762,235.01,3942.07,1.2309,0.8792,265.35,3995.91,1.3482,0.9965,379.87,4072.4,1.4654,1.2309,382.31,4126.42,1.5826,1.3482
2026-02-16T03:00:00Z,SOL-USDT,85.291,85.291,85.291,85.291,52.395,11.72,93.07,0.1172,0.1172,12.08,186.14,0.469,0.2345,29.41,372.28,0.8207,0.3517,59.02,722.37,0.938,0.469,117.86,1812.98,1.0552,0.5862,208.7,3005.56,1.2897,0.7035,208.88,4365.96,1.6414,0.8207,222.28,5707.95,1.7587,0.938,262.64,7049.94,1.8759,1.0552,312.07,11206.4,2.1104,1.1725
2026-02-16T03:05:00Z,SOL-USDT,85.3275,85.3275,85.3275,85.3275,1248.665,0.42,2496.91,0.0586,0.0586,0.6,2575.73,0.5274,0.1758,12.32,2692.43,0.879,0.4102,12.5,2923.69,0.9962,0.5274,59.38,2975.65,1.2306,0.7618,76.89,3191.9,1.5821,0.879,197.51,4040.25,1.9337,0.9962,213.79,4901.11,2.0509,1.1134,272.43,5822.01,2.4025,1.2306,306.57,7061.43,2.6369,1.3477
2026-02-16T03:10:00Z,SOL-USDT,85.3305,85.3305,85.3305,85.3305,49.325,11.71,86.94,0.0586,0.0586,58.59,204.11,0.4102,1.2305,96.89,2988.55,0.7617,1.3477,183.9,6311.19,0.8789,1.4649,268.84,9726.78,1.1133,1.5821,338.96,13142.35,1.2305,1.6993,339.14,16764.06,1.3477,1.8165,377.44,20627.83,1.5821,1.9337,403.22,21012.46,1.6993,2.0508,441.7,21403.58,1.9337,2.168
2026-02-16T03:15:00Z,SOL-USDT,85.3375,85.3375,85.3375,85.3375,58.68,0.18,117.18,0.0586,0.0586,8.11,234.35,0.4101,0.1758,8.29,351.52,0.5273,0.293,20.0,468.69,0.8789,0.4101,20.18,585.86,1.1132,0.5273,20.36,703.03,1.6991,0.6445,20.54,820.2,2.1679,0.7617,67.6,1121.37,2.7538,0.8789,75.65,1238.54,3.1053,0.996,75.83,1539.7,3.2225,1.1132
2026-02-16T03:20:00Z,SOL-USDT,85.0645,85.0645,85.0645,85.0645,354.955,121.64,588.27,0.0588,0.0588,202.75,650.18,0.2939,0.1763,251.56,662.52,0.529,0.2939,277.48,1467.42,0.7641,0.4115,314.72,2346.59,0.8817,0.529,485.8,2495.73,1.2344,0.6466,544.8,2542.61,1.4695,0.7641,581.86,2573.44,1.587,0.9992,618.73,2573.62,1.7046,1.1168,730.21,2594.79,1.8221,1.2344
2026-02-16T03:25:00Z,SOL-USDT,84.8485,84.8485,84.8485,84.8485,642.285,36.91,1247.66,0.0589,0.0589,92.32,1302.5,0.7661,0.1768,120.06,1346.68,1.0018,0.4125,334.76,1558.83,1.4732,0.6482,381.64,1610.79,1.9446,0.7661,541.36,1650.97,2.0625,0.8839,592.59,1701.37,2.2982,1.0018,710.02,1760.33,2.5339,1.1196,778.04,1812.29,2.6518,1.3554,785.99,1813.9,2.8875,1.4732
2026-02-16T03:30:00Z,SOL-USDT,84.9285,84.9285,84.9285,84.9285,1656.805,0.18,3313.43,0.0589,0.0589,35.07,3500.46,0.4121,0.2944,82.16,4032.65,0.5299,0.4121,82.34,4159.83,1.7073,0.7653,321.98,4162.39,1.8251,0.8831,396.1,4234.9,1.9428,1.0008,469.75,4257.4,2.1783,1.1186,601.62,4316.29,2.296,1.2363,681.07,4388.8,2.4138,1.3541,754.4,4685.22,2.5315,1.4718
2026-02-16T03:35:00Z,SOL-USDT,84.944,84.944,84.944,84.944,474.01,34.64,913.38,0.1177,0.1177,40.92,1151.24,0.2354,0.2354,43.47,1857.91,0.4709,0.3532,62.56,1930.88,0.9418,0.4709,112.63,1989.77,1.295,0.5886,119.3,1989.95,1.4127,0.7063,177.45,2062.92,1.5304,0.8241,254.16,2175.88,1.6481,0.9418,363.65,2176.35,1.8836,1.1772,364.93,2176.53,2.0013,1.295
2026-02-16T03:40:00Z,SOL-USDT,85.0665,85.0665,85.0665,85.0665,238.465,128.32,348.61,0.0588,0.0588,143.99,451.33,0.529,0.1763,213.89,451.8,0.6466,0.529,233.25,527.43,0.7641,0.7641,372.64,1410.84,0.8817,0.8817,419.52,1492.94,0.9992,0.9992,519.8,1574.74,1.1168,1.1168,902.05,1680.42,1.2343,1.2343,971.95,1743.31,1.4694,1.3519,974.59,1743.49,1.587,1.4694
2026-02-16T03:45:00Z,SOL-USDT,85.0505,85.0505,85.0505,85.0505,574.795,547.53,602.06,0.0588,0.0588,641.59,776.82,0.1764,0.1764,712.96,870.34,0.2939,0.5291,728.51,1035.42,0.5291,0.6467,838.63,1827.31,0.6467,0.7643,838.81,1905.85,0.8818,0.8818,985.77,1991.67,1.117,0.9994,1110.57,2037.59,1.2346,1.117,1199.57,2122.79,1.3521,1.2346,1199.75,2884.57,1.4697,1.3521
2026-02-16T03:50:00Z,SOL-USDT,84.9905,84.9905,84.9905,84.9905,1206.48,25.72,2387.24,0.0588,0.0588,123.79,4052.6,0.6471,0.1765,174.98,4512.28,0.7648,0.2942,208.75,4571.13,0.8825,0.5295,267.61,5320.92,1.1178,0.6471,285.0,5343.55,1.2354,1.0001,391.99,5402.4,1.3531,1.1178,469.61,5788.14,1.5884,1.2354,520.8,6369.73,1.7061,1.3531,578.22,6543.29,1.9414,1.4708
2026-02-16T03:55:00Z,SOL-USDT,85.0845,85.0845,85.0845,85.0845,122.325,126.2,118.45,0.0588,0.0588,166.76,299.96,0.4114,0.1763,192.14,306.43,0.6464,0.2938,232.69,426.73,0.7639,0.4114,273.44,1320.41,0.999,0.5289,298.78,1404.27,1.1165,0.6464,339.53,1429.89,1.3516,0.7639,564.56,2047.28,1.7042,0.8815,584.48,2222.67,1.9392,0.999,643.46,2246.87,2.1743,1.1165
2026-02-16T04:00:00Z,SOL-USDT,85.1905,85.1905,85.1905,85.1905,621.45,1221.39,21.51,0.0587,0.0587,1258.21,21.69,0.1761,0.8804,1302.8,27.69,0.2935,0.9978,1408.61,27.87,0.4108,1.4673,1459.16,135.84,0.5282,1.5847,1575.0,194.55,0.6456,1.8195,1614.35,194.73,0.763,1.9368,1656.08,924.81,0.8804,2.289,1817.04,997.02,0.9978,2.4064,1864.1,997.2,1.1151,2.5238
2026-02-16T04:05:00Z,SOL-USDT,85.3315,85.3315,85.3315,85.3315,767.06,531.28,1002.84,0.0586,0.0586,542.99,1075.07,0.1758,0.293,579.43,1158.07,0.7617,0.4102,638.06,1197.71,0.9961,0.5274,671.02,1578.72,1.2305,0.7617,707.46,1662.55,1.4649,0.8789,725.53,1750.11,1.5821,0.9961,782.47,1933.21,1.6993,1.1133,880.39,2032.32,1.9336,1.2305,1261.89,2616.8,2.0508,1.3477
2026-02-16T04:10:00Z,SOL-USDT,85.3155,85.3155,85.3155,85.3155,161.58,203.82,119.34,0.0586,0.0586,254.43,137.61,0.5275,0.293,300.75,255.94,0.6447,0.5275,351.36,297.64,0.7619,0.6447,385.4,349.49,0.8791,0.7619,490.92,408.12,0.9963,0.8791,541.71,1376.55,1.2307,0.9963,657.84,1463.83,1.3479,1.1135,708.45,1884.79,1.4651,1.3479,720.16,1935.63,1.5824,1.4651
2026-02-16T04:15:00Z,SOL-USDT,85.3705,85.3705,85.3705,85.3705,1187.43,45.9,2328.96,0.0586,0.0586,46.08,2519.49,0.6443,0.5271,116.39,2624.95,0.8785,0.6443,136.8,2696.95,1.2299,0.7614,302.95,2743.83,1.4642,0.9957,435.94,2871.78,1.5813,1.1128,483.0,3574.86,1.6985,1.2299,490.41,3717.55,1.8156,1.5813,575.47,3740.06,1.9328,1.6985,1446.9,3742.55,2.0499,1.8156
2026-02-16T04:20:00Z,SOL-USDT,85.4525,85.4525,85.4525,85.4525,82.055,86.32,77.79,0.1755,0.1755,140.88,198.98,0.2926,0.2926,141.17,228.95,0.7607,0.4096,200.08,337.04,0.9947,0.5266,200.26,383.92,1.1117,0.6436,277.54,429.88,1.2288,0.7607,991.81,455.15,1.4628,0.8777,1155.7,686.99,1.5798,0.9947,1309.01,690.51,1.6968,1.1117,1707.05,751.53,1.8139,1.2288
2026-02-16T04:25:00Z,SOL-USDT,85.3945,85.3945,85.3945,85.3945,747.02,235.02,1259.02,0.0586,0.0586,235.24,1299.05,0.2928,0.2928,311.44,1383.95,0.527,0.4099,335.93,1434.96,0.7612,0.6441,392.08,1606.99,0.8783,0.7612,450.66,1622.26,0.9954,0.8783,459.22,1660.68,1.1125,0.9954,501.19,1705.63,1.2296,1.2296,526.49,2563.25,1.3467,1.3467,568.46,2861.24,1.4638,1.4638
2026-02-16T04:30:00Z,SOL-USDT,85.2725,85.2725,85.2725,85.2725,331.78,131.19,532.37,0.0586,0.0586,189.85,532.55,0.1759,0.4104,918.19,639.76,1.3486,0.5277,1122.47,678.72,1.4659,0.7623,1134.18,689.76,1.5832,0.9968,1527.1,775.46,2.0522,1.1141,1706.53,802.1,2.1695,1.2313,1753.41,860.76,2.2868,1.3486,1949.62,925.69,2.6386,1.4659,1963.65,1629.8,2.7559,1.5832
2026-02-16T04:35:00Z,SOL-USDT,85.3505,85.3505,85.3505,85.3505,901.225,1182.88,619.57,0.0586,0.0586,1209.22,729.64,0.6444,0.1757,1238.7,731.6,0.7616,0.2929,1238.88,769.49,0.9959,0.4101,1263.23,783.6,1.1131,0.5272,1356.56,919.73,1.2302,0.6444,1452.54,978.33,1.3474,0.7616,1499.42,1248.54,1.4645,0.8787,1499.6,1432.49,1.5817,0.9959,1525.54,2549.91,1.816,1.1131
2026-02-16T04:40:00Z,SOL-USDT,85.2315,85.2315,85.2315,85.2315,704.19,1334.91,73.47,0.0587,0.0587,1360.9,76.99,0.6453,0.176,1391.59,126.98,0.7626,0.2933,1392.42,511.86,0.88,0.4106,1439.35,561.54,0.9973,0.528,1439.53,625.0,1.1146,0.6453,1524.79,688.53,1.2319,0.7626,1611.82,1307.8,1.3493,0.88,1642.69,1520.32,1.5839,0.9973,1673.38,1582.53,1.8186,1.1146
2026-02-16T04:45:00Z,SOL-USDT,85.3635,85.3635,85.3635,85.3635,1083.22,530.38,1636.06,0.0586,0.0586,542.09,1719.59,0.41,0.1757,542.27,1816.41,0.8786,0.2929,561.62,1878.86,0.9957,0.5272,610.11,1893.74,1.23,0.7614,640.38,1993.44,1.3472,0.8786,647.38,2083.15,1.4643,1.1129,858.94,2881.26,1.5815,1.23,859.77,2967.88,1.8158,1.4643,901.35,3372.08,1.9329,1.5815
2026-02-16T04:50:00Z,SOL-USDT,85.6975,85.6975,85.6975,85.6975,107.55,132.97,82.13,0.0583,0.0583,180.55,198.88,0.2917,0.175,180.73,253.93,0.5251,0.2917,205.78,357.42,0.7585,0.4084,305.91,526.76,0.8752,0.6418,361.56,529.95,0.9919,0.7585,409.32,1346.96,1.1086,0.8752,425.96,1360.92,1.2252,0.9919,471.58,1419.29,1.3419,1.2252,537.26,1422.53,1.4586,1.3419
2026-02-16T04:55:00Z,SOL-USDT,85.7355,85.7355,85.7355,85.7355,70.885,134.5,7.27,0.0583,0.0583,287.62,130.11,0.175,0.8748,408.89,969.01,0.4082,1.2247,421.38,969.19,0.6415,1.3413,457.87,1212.6,0.8748,1.458,593.48,1265.79,0.9914,1.5746,629.97,1284.52,1.1081,1.6912,630.15,1617.15,1.2247,1.8079,666.64,2200.08,1.3413,1.9245,761.48,3994.07,1.458,2.0412
2026-02-16T05:00:00Z,SOL-USDT,85.4535,85.4535,85.4535,85.4535,1485.03,0.18,2969.88,0.0585,0.0585,1.21,5851.39,0.4096,0.1755,1.39,8615.83,0.6436,0.2926,1.57,11380.17,0.9947,0.4096,1.75,13033.86,1.6968,0.5266,2.02,13070.92,2.1649,0.6436,2.2,13112.66,2.2819,0.8777,3.03,13152.92,2.399,1.1117,27.76,13209.7,2.516,1.3458,28.11,13246.76,2.75,1.4628
2026-02-16T05:05:00Z,SOL-USDT,85.2625,85.2625,85.2625,85.2625,743.685,1413.36,74.01,0.0586,0.0586,1440.53,74.19,0.1759,1.1142,1499.2,76.25,0.6451,1.2315,1526.43,123.13,0.8796,1.4661,1531.04,292.21,0.9969,1.5833,1538.08,936.04,1.2315,1.7006,1565.44,1517.63,1.3488,1.9352,1577.35,2416.05,1.4661,2.0525,2662.88,3379.09,1.5833,2.1698,2719.82,3797.35,1.9352,2.2871
2026-02-16T05:10:00Z,SOL-USDT,85.0105,85.0105,85.0105,85.0105,935.65,32.78,1838.52,0.0588,0.0588,32.96,2067.69,0.5293,0.1764,33.14,2196.97,0.9999,0.2941,80.02,2314.65,1.1175,0.4117,145.41,2321.07,1.3528,0.5293,145.59,2411.26,1.588,0.647,158.75,2514.01,1.8233,0.9999,187.87,2896.43,1.9409,1.2351,200.13,3740.36,2.1762,1.3528,238.9,3752.25,2.2938,1.4704
2026-02-16T05:15:00Z,SOL-USDT,85.0295,85.0295,85.0295,85.0295,371.025,632.05,110.0,0.0588,0.0588,657.88,208.27,0.5292,0.4116,690.47,418.69,0.6468,0.6468,705.61,477.7,0.7644,0.882,785.23,533.58,0.882,0.9997,880.02,765.08,1.1173,1.1173,967.0,863.34,1.2349,1.2349,1052.1,892.91,1.3525,1.3525,1758.17,979.41,1.4701,1.4701,2633.78,1855.88,1.5877,1.5877
2026-02-16T05:20:00Z,SOL-USDT,84.7785,84.7785,84.7785,84.7785,240.12,66.4,413.84,0.059,0.059,114.53,450.69,0.7667,0.1769,172.3,453.87,1.0026,0.2949,211.48,1062.1,1.1206,0.5308,231.38,1098.95,1.2385,0.6487,271.39,1680.54,1.3565,0.7667,382.94,2418.24,1.7103,0.8847,430.0,2514.09,1.8283,1.0026,476.11,2560.97,1.9462,1.1206,498.66,2572.68,2.0642,1.2385
2026-02-16T05:25:00Z,SOL-USDT,84.8945,84.8945,84.8945,84.8945,788.435,1576.69,0.18,0.0589,0.0589,3153.38,0.36,0.1767,0.6479,4906.91,6.36,0.2945,0.8834,6711.76,8.15,0.4123,1.119,8529.43,8.33,0.5301,1.708,11100.1,56.11,0.6479,1.8258,11410.98,56.29,0.7657,2.1792,11470.74,92.72,0.8834,2.4148,12177.91,433.62,1.2368,2.7681,12505.2,1140.53,1.3546,3.0037
2026-02-16T05:30:00Z,SOL-USDT,84.7515,84.7515,84.7515,84.7515,496.755,570.35,423.16,0.059,0.059,618.66,426.38,0.295,0.531,618.84,441.11,0.531,0.7669,726.36,539.83,0.7669,0.8849,726.48,577.7,1.0029,1.1209,1110.16,794.19,1.1209,1.2389,1170.18,833.16,1.2389,1.3569,1911.84,944.85,1.3569,1.4749,1990.67,1018.06,1.4749,1.5929,1990.85,1249.51,1.5929,1.8289
2026-02-16T05:35:00Z,SOL-USDT,84.4765,84.4765,84.4765,84.4765,687.82,1253.34,122.3,0.0592,0.0592,1344.29,181.51,0.1776,0.5327,1404.01,184.79,0.4143,0.6511,1596.74,184.97,0.6511,0.7694,2421.82,248.95,0.7694,1.0062,2481.54,309.47,0.8878,1.2429,2580.53,309.65,1.1246,1.3613,2699.47,399.3,1.2429,1.4797,3084.42,458.51,1.3613,1.5981,3186.45,562.67,1.4797,1.7165
2026-02-16T05:40:00Z,SOL-USDT,84.5855,84.5855,84.5855,84.5855,461.115,499.04,423.19,0.0591,0.0591,499.22,437.26,0.6502,0.1773,590.16,481.4,0.7685,0.2956,1375.81,525.54,1.0049,0.6502,1468.44,540.82,1.1231,0.7685,1957.62,568.01,1.3596,0.8867,2003.19,612.16,1.4778,1.1231,2519.18,654.37,1.7142,1.2413,2877.63,763.68,1.8325,1.3596,2923.2,769.59,2.0689,1.4778
2026-02-16T05:45:00Z,SOL-USDT,84.5375,84.5375,84.5375,84.5375,575.795,1033.31,118.28,0.0591,0.0591,1094.59,124.28,0.2957,0.414,1153.76,166.71,0.414,0.5323,1191.09,166.89,0.5323,0.6506,1271.12,291.54,0.7689,0.7689,1283.13,331.57,0.8872,0.8872,2438.69,357.8,1.0055,1.1238,2591.44,397.0,1.1238,1.2421,2609.11,656.83,1.2421,1.4786,3027.06,866.98,1.3603,1.5969
2026-02-16T05:50:00Z,SOL-USDT,84.6175,84.6175,84.6175,84.6175,737.895,128.81,1346.98,0.0591,0.0591,187.93,1495.3,0.2954,0.1773,909.16,1495.48,0.8863,0.2954,1026.82,1542.36,1.0045,0.65,1027.0,1629.97,1.1227,0.7682,1435.83,1648.09,1.4772,0.8863,1459.43,1824.96,1.5954,1.0045,1459.61,1867.65,1.7136,1.1227,1634.31,1915.76,1.8318,1.2409,1714.25,1972.7,1.95,1.3591
2026-02-16T05:55:00Z,SOL-USDT,84.6275,84.6275,84.6275,84.6275,113.96,201.44,26.48,0.0591,0.0591,402.88,91.05,0.2954,0.1772,981.43,91.23,0.4136,0.2954,993.24,260.22,0.8862,0.4136,1056.85,342.18,1.1226,0.5317,1109.11,342.36,1.2407,0.7681,1836.22,408.91,1.3589,1.0044,1952.38,591.82,1.4771,1.1226,2088.45,631.34,1.5952,1.3589,2506.77,1381.51,1.7134,1.4771
